"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001851","GO:0001851","complement component C3b binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"ITGAM",1
"GO:0004706","GO:0004706","JUN kinase kinase kinase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"RIPK2",1
"GO:0004859","GO:0004859","phospholipase inhibitor activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"PINLYP",1
"GO:0008172","GO:0008172","S-methyltransferase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"TMT1A",1
"GO:0019763","GO:0019763","immunoglobulin receptor activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"FCGR2A",1
"GO:0030283","GO:0030283","testosterone dehydrogenase [NAD(P)] activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"HSD17B2",1
"GO:0034713","GO:0034713","type I transforming growth factor beta receptor binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"LRG1",1
"GO:0035251","GO:0035251","UDP-glucosyltransferase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"UGCG",1
"GO:0035673","GO:0035673","oligopeptide transmembrane transporter activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"SLC15A3",1
"GO:0043522","GO:0043522","leucine zipper domain binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"JDP2",1
"GO:0043995","GO:0043995","histone H4K5 acetyltransferase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"JADE2",1
"GO:0043996","GO:0043996","histone H4K8 acetyltransferase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"JADE2",1
"GO:0055105","GO:0055105","ubiquitin-protein transferase inhibitor activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"RPL5",1
"GO:0070513","GO:0070513","death domain binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"BCL2",1
"GO:0097371","GO:0097371","MDM2/MDM4 family protein binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"TP63",1
"GO:0140852","GO:0140852","histone ubiquitin ligase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"DTX3L",1
"GO:0180030","GO:0180030","inositol phosphate kinase activity","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"ITPKA",1
"GO:1900750","GO:1900750","oligopeptide binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"GSTM2",1
"GO:1901612","GO:1901612","cardiolipin binding","1/1481","11/18089",0.609327581272115,0.975241682325693,0.858296319531111,"PLEKHN1",1
"GO:0005096","GO:0005096","GTPase activator activity","21/1481","267/18089",0.609405499083934,0.975241682325693,0.858296319531111,"ARHGEF10L/VAV3/ARHGAP30/RGS4/RGS5/RGS16/RGS2/RGS7/ARAP2/DOCK2/ADAP1/AGFG2/RASA4/ALDH1A1/ELMOD1/MTSS2/RGS9/ARHGAP28/RIN2/SGSM1/RANGAP1",21
"GO:0008186","GO:0008186","ATP-dependent activity, acting on RNA","6/1481","77/18089",0.610779423795133,0.975241682325693,0.858296319531111,"IFIH1/DDX60/DDX60L/RIGI/DHX58/HELZ2",6
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","6/1481","77/18089",0.610779423795133,0.975241682325693,0.858296319531111,"CA8/HMGA2/NEIL1/ALOXE3/PTGIS/CYP2S1",6
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","14/1481","179/18089",0.611021788251078,0.975241682325693,0.858296319531111,"MFSD2A/SLC7A14/ABCG2/SLC22A4/CD36/SLC26A4/SLC7A2/UCP2/SLCO2B1/GRIK4/SLC7A5/ABCC3/MFSD12/CEACAM1",14
"GO:0016709","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","3/1481","38/18089",0.611747449010302,0.975241682325693,0.858296319531111,"CYP4X1/KMO/NOS3",3
"GO:0031267","GO:0031267","small GTPase binding","22/1481","280/18089",0.612431642655229,0.975241682325693,0.858296319531111,"ARHGEF16/RIMS3/CIMAP3/DOCK10/MYRIP/RHOH/DOCK2/SYTL3/PAK3/RAB11FIP1/ABCA1/NOXA1/EXPH5/ITPKA/MTSS2/FMNL1/NGFR/MYO5B/RNF152/RIN2/SGSM1/RANGAP1",22
"GO:0016887","GO:0016887","ATP hydrolysis activity","32/1481","406/18089",0.616547914283171,0.975241682325693,0.858296319531111,"KIF17/ALPL/KIF21B/NLRP3/IFIH1/ATP13A4/ATP13A3/ATP8A1/ABCG2/DDX60/DDX60L/DNAH5/ATP10B/KIF13A/TAP2/TAP1/DNAH8/DNAH11/ABCA13/RIGI/ABCA1/NAV2/KIF21A/NAV3/ATP10A/ATP8B4/DHX58/ABCC3/ABCA8/ABCA9/RNF213/HELZ2",32
"GO:0043177","GO:0043177","organic acid binding","16/1481","205/18089",0.616804323663893,0.975241682325693,0.858296319531111,"AGRN/FABP3/GSTM2/SELP/SELL/SELE/OXER1/P4HA2/CD36/NOS3/PC/FOLR3/SESN3/ALOX5AP/NOD2/SIGLEC14",16
"GO:0008483","GO:0008483","transaminase activity","2/1481","25/18089",0.618517201962544,0.975241682325693,0.858296319531111,"GFPT2/CISD1",2
"GO:0016895","GO:0016895","DNA exonuclease activity, producing 5'-phosphomonoesters","2/1481","25/18089",0.618517201962544,0.975241682325693,0.858296319531111,"DCLRE1B/ISG20",2
"GO:0043548","GO:0043548","phosphatidylinositol 3-kinase binding","2/1481","25/18089",0.618517201962544,0.975241682325693,0.858296319531111,"IRS1/PIK3AP1",2
"GO:0004879","GO:0004879","nuclear receptor activity","4/1481","52/18089",0.625269343986257,0.975241682325693,0.858296319531111,"NR1I2/NKX3-1/NR4A3/NR4A1",4
"GO:0050661","GO:0050661","NADP binding","4/1481","52/18089",0.625269343986257,0.975241682325693,0.858296319531111,"HSD11B1/NOS3/TM7SF2/CBR3",4
"GO:0019208","GO:0019208","phosphatase regulator activity","8/1481","104/18089",0.625275538855164,0.975241682325693,0.858296319531111,"EIF2AK2/PPP2R2C/RCAN2/ELFN1/BMP2/PPP1R16B/PPP1R14A/RCAN1",8
"GO:0030331","GO:0030331","nuclear estrogen receptor binding","3/1481","39/18089",0.629584113312017,0.975241682325693,0.858296319531111,"ARID5A/ZNF366/NKX3-1",3
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","35/1481","446/18089",0.629999378856311,0.975241682325693,0.858296319531111,"KLHL21/FBXO6/TRIM63/RNF19B/RNF144A/NEURL3/SH3RF3/HECW2/UBA7/DTX3L/HERC6/HERC5/RNF150/NEURL1B/NHLRC1/RNF39/TNFAIP3/PRKN/TRIM73/TRIM56/LONRF3/TRIM14/TRIM21/TRIM22/UBE2L6/DTX4/BIRC3/TRAF3/TRIM69/RNF112/TRIM47/RNF213/RNF125/RNF152/RNF114",35
"GO:0019888","GO:0019888","protein phosphatase regulator activity","7/1481","92/18089",0.635712228809257,0.975241682325693,0.858296319531111,"EIF2AK2/PPP2R2C/RCAN2/ELFN1/PPP1R16B/PPP1R14A/RCAN1",7
"GO:1990841","GO:1990841","promoter-specific chromatin binding","5/1481","66/18089",0.637293114273894,0.975241682325693,0.858296319531111,"STAT1/EGR1/KLF4/FOSL1/SMAD3",5
"GO:0004364","GO:0004364","glutathione transferase activity","2/1481","26/18089",0.640103596538023,0.975241682325693,0.858296319531111,"GSTM2/ALOX5AP",2
"GO:0004529","GO:0004529","DNA exonuclease activity","2/1481","26/18089",0.640103596538023,0.975241682325693,0.858296319531111,"DCLRE1B/ISG20",2
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","2/1481","26/18089",0.640103596538023,0.975241682325693,0.858296319531111,"MFSD4A/SLC2A6",2
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","2/1481","26/18089",0.640103596538023,0.975241682325693,0.858296319531111,"GFPT2/CISD1",2
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","4/1481","53/18089",0.640396719762401,0.975241682325693,0.858296319531111,"TXNDC5/SQOR/NXN/IFI30",4
"GO:0098531","GO:0098531","ligand-activated transcription factor activity","4/1481","53/18089",0.640396719762401,0.975241682325693,0.858296319531111,"NR1I2/NKX3-1/NR4A3/NR4A1",4
"GO:0005078","GO:0005078","MAP-kinase scaffold activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"KSR2",1
"GO:0005095","GO:0005095","GTPase inhibitor activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"RHOH",1
"GO:0005527","GO:0005527","macrolide binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"LCN2",1
"GO:0005542","GO:0005542","folic acid binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"FOLR3",1
"GO:0008504","GO:0008504","monoamine transmembrane transporter activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SLC6A4",1
"GO:0016668","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"NXN",1
"GO:0017081","GO:0017081","chloride channel regulator activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SGK1",1
"GO:0017154","GO:0017154","semaphorin receptor activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"PLXNA4",1
"GO:0017166","GO:0017166","vinculin binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"DMD",1
"GO:0031386","GO:0031386","protein tag activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"ISG15",1
"GO:0031543","GO:0031543","peptidyl-proline dioxygenase activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"P4HA2",1
"GO:0032794","GO:0032794","GTPase activating protein binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"FMNL1",1
"GO:0043997","GO:0043997","histone H4K12 acetyltransferase activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"JADE2",1
"GO:0045295","GO:0045295","gamma-catenin binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"PTPRK",1
"GO:0055056","GO:0055056","D-glucose transmembrane transporter activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SLC2A6",1
"GO:0070410","GO:0070410","co-SMAD binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SMAD3",1
"GO:0070679","GO:0070679","inositol 1,4,5 trisphosphate binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"TRPC4",1
"GO:0070697","GO:0070697","activin receptor binding","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"INHBA",1
"GO:0097493","GO:0097493","structural molecule activity conferring elasticity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"MMRN1",1
"GO:0099528","GO:0099528","G protein-coupled neurotransmitter receptor activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"CHRM4",1
"GO:0106019","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SYNJ2",1
"GO:0140829","GO:0140829","bicarbonate:monoatomic anion antiporter activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SLC26A4",1
"GO:0140900","GO:0140900","chloride:bicarbonate antiporter activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"SLC26A4",1
"GO:0141047","GO:0141047","molecular tag activity","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"ISG15",1
"GO:1902282","GO:1902282","voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization","1/1481","12/18089",0.641332551519709,0.975241682325693,0.858296319531111,"KCNJ5",1
"GO:0140318","GO:0140318","protein transporter activity","3/1481","40/18089",0.646845442699624,0.977584679823103,0.860358358269963,"GPIHBP1/ABCA1/RHBDF2",3
"GO:0004553","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","7/1481","93/18089",0.647081423843381,0.977584679823103,0.860358358269963,"MAN1C1/HYAL3/HPSE/GBA2/TREH/OTOGL/CEMIP",7
"GO:0008374","GO:0008374","O-acyltransferase activity","4/1481","54/18089",0.65511860202043,0.977584679823103,0.860358358269963,"PLA2G4A/IFNB1/LPCAT2/PLA2G4C",4
"GO:0120013","GO:0120013","lipid transfer activity","4/1481","54/18089",0.65511860202043,0.977584679823103,0.860358358269963,"ABCA1/PITPNM3/CIDEA/PLTP",4
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","2/1481","27/18089",0.6607152512103,0.977584679823103,0.860358358269963,"AIFM2/IL4I1",2
"GO:0080025","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","2/1481","27/18089",0.6607152512103,0.977584679823103,0.860358358269963,"PLEK2/PLEKHA4",2
"GO:0140828","GO:0140828","metal cation:monoatomic cation antiporter activity","3/1481","41/18089",0.663527369342712,0.977584679823103,0.860358358269963,"SLC30A2/SLC8A1/SLC8A2",3
"GO:0015297","GO:0015297","antiporter activity","10/1481","134/18089",0.666369267196451,0.977584679823103,0.860358358269963,"SLC30A2/SLC44A5/SLC8A1/SLC4A4/SLC26A4/UCP2/SLC7A5/SLC6A4/SLC8A2/SLC37A1",10
"GO:0004535","GO:0004535","poly(A)-specific ribonuclease activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"NOCT",1
"GO:0004865","GO:0004865","protein serine/threonine phosphatase inhibitor activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"PPP1R14A",1
"GO:0005024","GO:0005024","transforming growth factor beta receptor activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"BMPR1B",1
"GO:0005436","GO:0005436","sodium:phosphate symporter activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"MFSD2A",1
"GO:0008253","GO:0008253","5'-nucleotidase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"NT5E",1
"GO:0008417","GO:0008417","fucosyltransferase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"FUT4",1
"GO:0015651","GO:0015651","quaternary ammonium group transmembrane transporter activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"SLC22A4",1
"GO:0019104","GO:0019104","DNA N-glycosylase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"NEIL1",1
"GO:0032036","GO:0032036","myosin heavy chain binding","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"LIMCH1",1
"GO:0034595","GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"SYNJ2",1
"GO:0046030","GO:0046030","inositol trisphosphate phosphatase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"INPP4B",1
"GO:0046974","GO:0046974","histone H3K9 methyltransferase activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"PRDM8",1
"GO:0050780","GO:0050780","dopamine receptor binding","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"PALM",1
"GO:0061459","GO:0061459","L-arginine transmembrane transporter activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"SLC7A2",1
"GO:0140410","GO:0140410","monoatomic cation:bicarbonate symporter activity","1/1481","13/18089",0.670717211098141,0.977584679823103,0.860358358269963,"SLC4A4",1
"GO:0001046","GO:0001046","core promoter sequence-specific DNA binding","3/1481","42/18089",0.679628593007689,0.977584679823103,0.860358358269963,"STAT1/FOS/CEBPB",3
"GO:0016790","GO:0016790","thiolester hydrolase activity","3/1481","42/18089",0.679628593007689,0.977584679823103,0.860358358269963,"OLAH/ACOT1/ACOT4",3
"GO:0016866","GO:0016866","intramolecular transferase activity","2/1481","28/18089",0.680366969809101,0.977584679823103,0.860358358269963,"CYP2J2/ALOXE3",2
"GO:0046966","GO:0046966","nuclear thyroid hormone receptor binding","2/1481","28/18089",0.680366969809101,0.977584679823103,0.860358358269963,"ARID5A/OASL",2
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","2/1481","28/18089",0.680366969809101,0.977584679823103,0.860358358269963,"MFSD4A/SLC2A6",2
"GO:0070273","GO:0070273","phosphatidylinositol-4-phosphate binding","2/1481","28/18089",0.680366969809101,0.977584679823103,0.860358358269963,"PLA2G4A/NLRP3",2
"GO:0140311","GO:0140311","protein sequestering activity","2/1481","28/18089",0.680366969809101,0.977584679823103,0.860358358269963,"SQSTM1/NFKBIA",2
"GO:0016755","GO:0016755","aminoacyltransferase activity","38/1481","494/18089",0.681946849376424,0.977584679823103,0.860358358269963,"KLHL21/FBXO6/TRIM63/RNF19B/RNF144A/QPCT/NEURL3/SH3RF3/HECW2/UBA7/DTX3L/HERC6/HERC5/RNF150/NEURL1B/NHLRC1/RNF39/TNFAIP3/PRKN/TRIM73/TRIM56/LONRF3/TRIM14/TRIM21/TRIM22/UBE2L6/DTX4/BIRC3/TRAF3/TRIM69/PML/RNF112/TRIM47/RNF213/RNF125/RNF152/RNF114/GGT5",38
"GO:0030170","GO:0030170","pyridoxal phosphate binding","4/1481","56/18089",0.683327096703456,0.977584679823103,0.860358358269963,"KYNU/GADL1/CISD1/PDXK",4
"GO:1901505","GO:1901505","carbohydrate derivative transmembrane transporter activity","4/1481","56/18089",0.683327096703456,0.977584679823103,0.860358358269963,"MFSD2A/SLC15A3/ABCC3/SLC37A1",4
"GO:0051536","GO:0051536","iron-sulfur cluster binding","5/1481","70/18089",0.688626902321254,0.977584679823103,0.860358358269963,"RSAD2/AOX1/CDKAL1/CISD1/AIFM3",5
"GO:0048156","GO:0048156","tau protein binding","3/1481","43/18089",0.695150299310689,0.977584679823103,0.860358358269963,"TTBK1/CLU/LGMN",3
"GO:0070279","GO:0070279","vitamin B6 binding","4/1481","57/18089",0.696808254033728,0.977584679823103,0.860358358269963,"KYNU/GADL1/CISD1/PDXK",4
"GO:0004089","GO:0004089","carbonate dehydratase activity","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"CA8",1
"GO:0004559","GO:0004559","alpha-mannosidase activity","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"MAN1C1",1
"GO:0005545","GO:0005545","1-phosphatidylinositol binding","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"SNAP91",1
"GO:0016661","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"CYGB",1
"GO:0031404","GO:0031404","chloride ion binding","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"ACE",1
"GO:0034236","GO:0034236","protein kinase A catalytic subunit binding","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"PRKAR1B",1
"GO:0043138","GO:0043138","3'-5' DNA helicase activity","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"NAV2",1
"GO:0061575","GO:0061575","cyclin-dependent protein serine/threonine kinase activator activity","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"CCND1",1
"GO:0070742","GO:0070742","C2H2 zinc finger domain binding","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"HMGA2",1
"GO:0097157","GO:0097157","pre-mRNA intronic binding","1/1481","14/18089",0.697695956969111,0.977584679823103,0.860358358269963,"RBM24",1
"GO:0004693","GO:0004693","cyclin-dependent protein serine/threonine kinase activity","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"CDK18/CDK6",2
"GO:0005184","GO:0005184","neuropeptide hormone activity","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"GAL/SPX",2
"GO:0043325","GO:0043325","phosphatidylinositol-3,4-bisphosphate binding","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"PLEK2/PLEKHA4",2
"GO:0051059","GO:0051059","NF-kappaB binding","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"NOTCH2/NFKBIA",2
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"RELN/CLU",2
"GO:0097472","GO:0097472","cyclin-dependent protein kinase activity","2/1481","29/18089",0.699077664919598,0.977584679823103,0.860358358269963,"CDK18/CDK6",2
